year,category,institute_id,name,city,state,tlr,rpc,go,oi,pr,score,rank,pdf_url,graph_url
2016,Engineering,IR17-ENGG-2-18613,National Institute of Technology Calicut,Calicut,Kerala,53.28,21.15,60.77,73.98,26.25,44.5,44,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18613.pdf,
2016,Engineering,IR17-ENGG-1-1-2811981253,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka,67.06,13.09,65.46,62.97,9.07,44.35,45,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-2811981253.pdf,
2016,Engineering,IR17-ENGG-2-18259,AMITY University,Gautam Budh Nagar,Uttar Pradesh,60.02,29.5,51.14,61.36,9.43,44.16,46,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18259.pdf,
2016,Engineering,IR17-ENGG-2-1-336,Kalinga Institute of Industrial Technology,Bhubneshwar,Odisha,52.55,14.08,71.82,66.05,27.39,43.68,47,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-336.pdf,
2016,Engineering,IR17-ENGG-2-1-668,Sri Venkateswara University,Tirupati,Andhra Pradesh,54.81,33.56,54.93,55.88,4.42,43.53,48,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-668.pdf,
2016,Engineering,IR17-ENGG-1-29885,R.V. College of Engineering,Bengaluru,Karnataka,69.03,12.13,60.62,54.58,14.86,43.42,49,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-29885.pdf,
2016,Engineering,IR17-ENGG-1-18659,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat,50.43,28.91,61.07,62.28,10.65,43.3,50,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-18659.pdf,
2016,Engineering,IR17-ENGG-1-11716,Coimbatore Institute of Technology,Coimbatore,Tamil Nadu,62.88,14.72,57.41,68.04,17.42,43.29,51,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-11716.pdf,
2016,Engineering,IR17-ENGG-2-1-2812016223,B.M.S. College of Engineering,Bengaluru,Karnataka,68.76,5.48,62.43,68.13,12.85,42.86,52,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-2812016223.pdf,
2016,Engineering,IR17-ENGG-1-18612,National Institute of Technology Silchar,Silchar,Assam,61.17,18.43,59.99,58.3,10.17,42.73,53,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-18612.pdf,
2016,Engineering,IR17-ENGG-2-1-321,Jaypee Institute of Information Technology,Noida,Uttar Pradesh,51.11,19.82,64.97,81.02,2.63,42.63,54,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-321.pdf,
2016,Engineering,IR17-ENGG-2-18649,National Institute of Technology Durgapur,Durgapur,West Bengal,48.09,34.95,50.88,57.93,16.69,42.56,55,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18649.pdf,
2016,Engineering,IR17-ENGG-1-18257,"Indraprastha Institute of Information Technology-New Delhi (IIIT New Delhi, Delhi)",New Delhi,Delhi,48.55,20.83,70.69,55.41,20.45,42.55,56,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-18257.pdf,
2016,Engineering,IR17-ENGG-1-12121,Kongu Engineering College,Perundurai,Tamil Nadu,60.47,13.96,60.8,62.39,17.04,42.43,57,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-12121.pdf,
2016,Engineering,IR17-ENGG-2-1-11112,Vel Tech Rangarajan Dr.Sagunthala R&D Institute of Science and Technology,Chennai,Tamil Nadu,60.49,23.07,42.07,73.59,14.68,42.31,58,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-11112.pdf,
2016,Engineering,IR17-ENGG-2-18615,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh,55.11,19.99,62.59,67.66,1.95,42.02,59,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18615.pdf,
2016,Engineering,IR17-ENGG-1-1-144,National Institute of Technology Kurukshetra,Kurukshetra,Haryana,52.27,28.6,53.5,58.03,8.53,41.61,60,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-144.pdf,
2016,Engineering,IR17-ENGG-2-1-441,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh,51.97,13.74,71.45,65.33,7.2,41.25,61,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-441.pdf,
2016,Engineering,IR17-ENGG-2-18312,Karunya Institute of Technology and Sciences-Coimbatore,Coimbatore,Tamil Nadu,54.14,20.06,49.83,77.68,9.66,40.97,62,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18312.pdf,
2016,Engineering,IR17-ENGG-1-18288,Jawaharlal Nehru Technological University,Hyderabad,Telangana,54.92,17.44,63.55,55.51,4.82,40.45,63,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-18288.pdf,
2016,Engineering,IR17-ENGG-2-24411,Shri Ramdeobaba College of Engineering and Management,District Nagpur,Maharashtra,64.46,2.11,56.14,70.19,21.36,40.36,64,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-24411.pdf,
2016,Engineering,IR17-ENGG-1-18631,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,68.8,8.51,50.37,60.47,8.9,40.2,65,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-18631.pdf,
2016,Engineering,IR17-ENGG-2-10518,Bharati Vidyapeeth Deemed University College of Engineering,Pune,Maharashtra,59.88,2.45,58.41,72.03,25.99,40.18,66,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-10518.pdf,
2016,Engineering,IR17-ENGG-2-12233,"G. H. Raisoni College of Engineering, NAGPUR",Nagpur,Maharashtra,52.12,8.9,55.53,69.84,34.72,39.87,67,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-12233.pdf,
2016,Engineering,IR17-ENGG-1-11519,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,58.15,12.72,54.89,66.69,7.28,39.64,68,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-11519.pdf,
2016,Engineering,IR17-ENGG-2-1-424,"Pandit Dwarka Prasad Mishra Indian Institute of Information Technology, Design and Manufacturing (IIITDM), Jabalpur",Jabalpur,Madhya Pradesh,45.09,20.91,62.1,69.27,3.13,39.46,69,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-424.pdf,
2016,Engineering,IR17-ENGG-2-18620,"Malaviya National Institute of Technology, Jaipur",Jaipur,Rajasthan,50.94,25.26,52.53,53.47,6.62,39.38,70,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18620.pdf,
2016,Engineering,IR17-ENGG-1-18173,Dhirubhai Ambani Institute of Information and Communication Technology,Gandhinagar,Gujarat,55.93,7.81,60.31,70.52,11.47,39.38,70,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-18173.pdf,
2016,Engineering,IR17-ENGG-1-1-2812032529,Siddaganga Institute of Technology,Tumkur,Karnataka,64.56,5.41,59.89,59.86,4.0,39.36,72,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-2812032529.pdf,
2016,Engineering,IR17-ENGG-2-1-2811134396,Mepco Schlenk Engineering College,Sivakasi,Tamil Nadu,54.66,11.5,60.25,60.08,13.05,39.21,73,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-2811134396.pdf,
2016,Engineering,IR17-ENGG-2-12969,Guru Gobind Singh Indraprastha University,Dwarka,Delhi,51.63,25.78,53.25,49.44,3.45,39.16,74,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-12969.pdf,
2016,Engineering,IR17-ENGG-1-1-2812988445,International Institute of Information Technology,Hyderabad,Telangana,40.86,24.99,62.56,51.3,15.51,38.95,75,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-2812988445.pdf,
2016,Engineering,IR17-ENGG-1-17931,"Faculty of Technology & Engineering, The Maharaja Sayajirao University of Baroda",Vadodara,Gujarat,58.28,16.62,52.82,48.97,8.81,38.81,76,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-17931.pdf,
2016,Engineering,IR17-ENGG-1-1-2809338810,Army Institute of Technology,Pune,Maharashtra,54.85,1.05,67.36,76.35,8.24,38.7,77,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-2809338810.pdf,
2016,Engineering,IR17-ENGG-1-1-2811457679,"PSNA College of Engineering and Technology, Dindigul",Dindigul,Tamil Nadu,56.27,7.1,57.06,65.64,12.9,38.27,78,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-2811457679.pdf,
2016,Engineering,IR17-ENGG-2-18406,Nirma University,Ahmedabad,Gujarat,54.77,13.56,54.21,56.89,10.38,38.07,79,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18406.pdf,
2016,Engineering,IR17-ENGG-1-1-2814018067,University College of Engineering,Hyderabad,Telangana,61.64,2.55,63.13,59.62,2.12,38.06,80,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-2814018067.pdf,
2016,Engineering,IR17-ENGG-2-1-2813435762,Sagi Ramakrishnam Raju Engineering College,Bhimavaram,Andhra Pradesh,58.45,0.83,56.33,71.44,16.85,37.88,81,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-2813435762.pdf,
2016,Engineering,IR17-ENGG-2-1-2456189964,Kumaraguru College of Technology,Coimbatore,Tamil Nadu,58.07,6.31,58.34,59.69,7.88,37.74,82,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-2456189964.pdf,
2016,Engineering,IR17-ENGG-2-18296,Jaypee University of Information Technology-Solan,Solan,Himachal Pradesh,49.84,13.87,52.03,76.54,2.91,37.46,83,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18296.pdf,
2016,Engineering,IR17-ENGG-1-1-2811165868,R.M.K. Engineering College,Kavaraipettai,Tamil Nadu,60.64,4.51,55.86,61.68,5.67,37.45,84,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-2811165868.pdf,
2016,Engineering,IR17-ENGG-1-1-556,Punjab Engineering College,Chandigarh,Chandigarh,51.52,6.65,60.52,62.62,16.34,37.44,85,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-1-556.pdf,
2016,Engineering,IR17-ENGG-2-1-541,PES University,Bengaluru,Karnataka,52.98,8.51,56.54,58.95,16.59,37.31,86,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-541.pdf,
2016,Engineering,IR17-ENGG-2-18392,National Institute of Technology Manipur,Manipur,Manipur,62.72,0.68,54.18,70.89,3.19,37.27,87,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-18392.pdf,
2016,Engineering,IR17-ENGG-1-18575,"Vignan's Foundation for Science, Technology and Research",Guntur,Andhra Pradesh,57.25,2.82,48.23,70.42,23.89,37.11,88,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-18575.pdf,
2016,Engineering,IR17-ENGG-2-1-57,B.S. Abdur Rahman Institute of Science and Technology,Chennai,Tamil Nadu,62.6,9.92,42.97,62.83,3.51,36.97,89,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-57.pdf,
2016,Engineering,IR17-ENGG-2-10487,Chaitanya Bharathi Institute of Technology,Hyderabad,Telangana,58.85,1.35,57.79,65.58,7.45,36.93,90,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-10487.pdf,
2016,Engineering,IR17-ENGG-2-15188,Saveetha Engineering College,Sriperumbudur,Tamil Nadu,49.94,4.73,64.45,70.27,5.64,36.88,91,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-15188.pdf,
2016,Engineering,IR17-ENGG-1-26228,C.V. Raman College of Engineering,Bhubneshwar,Odisha,52.53,5.51,49.95,72.48,21.66,36.82,92,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-26228.pdf,
2016,Engineering,IR17-ENGG-2-10284,College of Engineering Trivandrum,Thiruvananthapuram,Kerala,49.73,9.47,55.11,62.08,18.11,36.8,93,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-10284.pdf,
2016,Engineering,IR17-ENGG-2-10476,"Maharashtra Institute of Technology, Pune",Pune,Maharashtra,62.7,3.4,52.13,63.39,1.46,36.75,94,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-10476.pdf,
2016,Engineering,IR17-ENGG-1-12784,BMS Institute of Technology & Management,Bengaluru,Karnataka,60.5,5.27,50.66,62.29,5.78,36.67,95,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-1-12784.pdf,
2016,Engineering,IR17-ENGG-2-12411,Sri Sai Ram Engineering College,Chennai,Tamil Nadu,54.19,3.84,59.32,68.75,4.86,36.64,96,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-12411.pdf,
2016,Engineering,IR17-ENGG-2-12581,ST. Joseph's College of Engineering,Chennai,Tamil Nadu,59.47,6.74,49.39,64.92,2.8,36.51,97,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-12581.pdf,
2016,Engineering,IR17-ENGG-2-1-31,Andhra University,Visakhapatnam,Andhra Pradesh,41.94,15.81,66.86,48.27,9.03,36.42,98,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-31.pdf,
2016,Engineering,IR17-ENGG-2-1-2810997882,K.S.Rangasamy College of Technology,Tiruchengode,Tamil Nadu,53.78,14.29,46.44,60.98,5.85,36.4,99,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-2810997882.pdf,
2016,Engineering,IR17-ENGG-2-1-365,National Institute of Technology Meghalaya,Shillong,Meghalaya,62.02,4.12,48.34,60.6,6.29,36.21,100,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-ENGG-2-1-365.pdf,
2016,Overall,IR17-I-2-18243,Indian Institute of Science Bangalore,Bengaluru,Karnataka,83.11,87.59,87.97,61.48,83.33,83.28,1,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18243.pdf,
2016,Overall,IR17-I-1-1-77,Indian Institute of Technology Madras,Chennai,Tamil Nadu,69.49,72.6,84.02,76.75,68.7,73.97,2,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-1-77.pdf,
2016,Overall,IR17-I-2-18633,Indian Institute of Technology Bombay,Mumbai,Maharashtra,64.68,78.14,70.07,65.8,83.44,71.78,3,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18633.pdf,
2016,Overall,IR17-I-2-18630,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal,55.07,70.46,85.11,72.85,64.72,68.43,4,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18630.pdf,
2016,Overall,IR17-I-2-1-79,Indian Institute of Technology Delhi,New Delhi,Delhi,55.45,68.48,65.92,68.69,69.53,64.18,5,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-79.pdf,
2016,Overall,IR17-I-2-1-319,Jawaharlal Nehru University,New Delhi,Delhi,62.11,33.96,98.71,82.4,47.27,61.53,6,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-319.pdf,
2016,Overall,IR17-I-2-18248,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,60.07,62.14,58.34,60.01,63.62,60.69,7,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18248.pdf,
2016,Overall,IR17-I-2-1-251,Indian Institute of Technology Guwahati,Guwahati,Assam,65.53,47.46,78.28,79.28,28.79,60.37,8,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-251.pdf,
2016,Overall,IR17-I-2-18677,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand,52.24,56.6,83.38,72.7,32.38,59.84,9,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18677.pdf,
2016,Overall,IR17-I-2-18500,Banaras Hindu University,Varanasi,Uttar Pradesh,47.85,49.96,94.36,62.97,44.01,58.92,10,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18500.pdf,
2016,Overall,IR17-I-2-30673,Jawaharlal Nehru Centre for Advanced Scientific Research,Bengaluru,Karnataka,78.28,51.93,68.79,47.44,6.92,58.25,11,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-30673.pdf,
2016,Overall,IR17-I-2-10326,Jadavpur University,Kolkata,West Bengal,48.64,54.09,91.42,53.37,28.81,57.32,12,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-10326.pdf,
2016,Overall,IR17-I-2-18292,Anna University,Chennai,Tamil Nadu,46.25,54.58,79.31,60.01,43.94,56.5,13,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18292.pdf,
2016,Overall,IR17-I-2-1-2813521158,University of Hyderabad,Hyderabad,Telangana,57.3,42.77,78.79,78.13,27.06,56.3,14,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-2813521158.pdf,
2016,Overall,IR17-I-2-18552,University of Delhi,Delhi,Delhi,43.48,56.61,82.06,58.6,30.76,55.37,15,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18552.pdf,
2016,Overall,IR17-I-2-18267,Amrita Vishwa Vidyapeetham,Coimbatore,Tamil Nadu,62.9,39.49,65.77,82.17,26.12,54.7,16,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18267.pdf,
2016,Overall,IR17-I-1-18698,Indian Institute of Management Ahmedabad,Ahmedabad,Gujarat,78.14,13.85,62.91,80.97,59.91,54.27,17,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-18698.pdf,
2016,Overall,IR17-I-2-1-618,Savitribai Phule Pune University,Pune,Maharashtra,56.39,35.03,85.13,72.26,11.2,52.81,18,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-618.pdf,
2016,Overall,IR17-I-2-18189,Aligarh Muslim University,Aligarh,Uttar Pradesh,58.56,36.2,87.43,51.55,16.62,52.74,19,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18189.pdf,
2016,Overall,IR17-I-2-1-2814289415,Jamia Millia Islamia,New Delhi,Delhi,58.98,27.99,81.63,83.55,9.73,51.75,20,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-2814289415.pdf,
2016,Overall,IR17-I-2-18599,Birla Institute of Technology  & Science -Pilani,Pilani,Rajasthan,54.83,31.26,73.88,58.5,49.96,51.46,21,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18599.pdf,
2016,Overall,IR17-I-2-18572,Vellore Institute of Technology,Vellore,Tamil Nadu,41.65,42.87,75.57,75.99,32.95,51.36,22,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18572.pdf,
2016,Overall,IR17-I-2-1-243,Indian Agricultural Research Institute,New Delhi,Delhi,58.22,33.6,74.11,76.79,11.52,51.2,23,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-243.pdf,
2016,Overall,IR17-I-2-1-346,Indian Institute of Technology Indore,Indore,Madhya Pradesh,65.42,32.43,63.5,74.58,7.17,50.23,24,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-346.pdf,
2016,Overall,IR17-I-1-1-217,Indian Institute of Management Bangalore,Bengaluru,Karnataka,68.62,12.47,63.57,83.53,38.72,49.26,25,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-1-217.pdf,
2016,Overall,IR17-I-2-1-345,Indian Institute of Technology Hyderabad,Hyderabad,Telangana,63.51,28.02,62.91,72.21,18.06,49.07,26,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-345.pdf,
2016,Overall,IR17-I-2-18606,Calcutta University,Kolkata,West Bengal,36.34,44.1,95.76,39.02,17.15,48.9,27,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18606.pdf,
2016,Overall,IR17-I-2-15598,Tamil Nadu Agricultural University,Coimbatore,Tamil Nadu,77.67,12.56,75.33,63.48,3.53,48.84,28,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-15598.pdf,
2016,Overall,IR17-I-1-18637,"Indian Institute of Science Education & Research, Pune",Pune,Maharashtra,63.94,28.43,52.74,76.1,24.13,48.28,29,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-18637.pdf,
2016,Overall,IR17-I-2-18364,Manipal Academy of Higher Education-Manipal,Manipal,Karnataka,64.76,29.31,58.66,55.51,27.67,48.27,30,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18364.pdf,
2016,Overall,IR17-I-2-18581,Visva Bharati,Kolkata,West Bengal,53.56,25.23,86.74,67.26,4.71,48.19,31,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18581.pdf,
2016,Overall,IR17-I-2-1-340,Indian Institute of Technology Ropar,Rupnagar,Punjab,66.25,24.68,62.91,75.73,4.07,47.84,32,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-340.pdf,
2016,Overall,IR17-I-2-1-624,Siksha`O` Anusandhan University,Bhubaneswar,Odisha,63.31,17.17,66.02,78.18,15.57,46.72,33,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-624.pdf,
2016,Overall,IR17-I-1-1-370,National Institute of Technology Tiruchirappalli,Tiruchirappalli,Tamil Nadu,44.43,31.32,71.92,73.68,20.92,46.57,34,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-1-370.pdf,
2016,Overall,IR17-I-2-18230,Homi Bhabha National Institute,Mumbai,Maharashtra,79.17,8.75,66.98,58.08,8.7,46.45,35,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18230.pdf,
2016,Overall,IR17-I-2-18559,Bharath Institute of Higher Education & Research,Chennai,Tamil Nadu,59.33,23.12,63.42,86.49,3.79,46.45,35,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18559.pdf,
2016,Overall,IR17-I-2-18639,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh,68.77,16.43,61.11,74.31,4.06,45.62,37,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18639.pdf,
2016,Overall,IR17-I-2-18414,Osmania University,Hyderabad,Telangana,46.63,20.56,91.98,58.41,11.16,45.52,38,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18414.pdf,
2016,Overall,IR17-I-1-18700,Indian Institute of Management Calcutta,Kolkata,West Bengal,70.17,6.04,62.15,74.17,24.61,45.17,39,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-18700.pdf,
2016,Overall,IR17-I-1-30713,"Punjab Agricultural University, Ludhiana",Ludhiana,Punjab,77.94,16.51,57.2,48.44,3.83,44.99,40,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-30713.pdf,
2016,Overall,IR17-I-2-18261,Institute of Chemical Technology,Mumbai,Maharashtra,41.33,36.82,69.31,55.73,20.69,44.95,41,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18261.pdf,
2016,Overall,IR17-I-2-17784,Jamia Hamdard,New Delhi,Delhi,52.44,27.86,73.99,57.57,1.87,44.84,42,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-17784.pdf,
2016,Overall,IR17-I-2-30702,Gauhati University,Guwahati,Assam,50.65,16.84,89.89,59.41,2.48,44.42,43,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-30702.pdf,
2016,Overall,IR17-I-1-18635,"Indian Institute of Science Education & Research, Kolkata",Mohanpur,West Bengal,56.68,27.13,57.82,70.0,6.79,44.38,44,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-18635.pdf,
2016,Overall,IR17-I-2-18567,Bharathiar University,Coimbatore,Tamil Nadu,45.67,35.58,63.73,62.6,9.11,44.29,45,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18567.pdf,
2016,Overall,IR17-I-2-1-140,National Institute of Technology Rourkela,Rourkela,Odisha,43.93,34.18,67.94,65.97,4.0,44.02,46,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-140.pdf,
2016,Overall,IR17-I-2-18317,Kerala University,Thiruvananthapuram,Kerala,50.61,14.62,89.18,64.47,0.89,43.95,47,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18317.pdf,
2016,Overall,IR17-I-2-10563,Tezpur University,Tezpur,Assam,51.89,28.83,62.76,63.05,7.09,43.78,48,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-10563.pdf,
2016,Overall,IR17-I-1-700,TATA Institute of Social Sciences,Mumbai,Maharashtra,51.92,6.59,76.5,85.16,23.31,43.71,49,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-700.pdf,
2016,Overall,IR17-I-2-18477,Shanmugha Arts Science Technology & Research Academy (SASTRA),Thanjavur,Tamil Nadu,43.1,31.09,68.04,65.18,11.1,43.5,50,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18477.pdf,
2016,Overall,IR17-I-1-18704,Indian Institute of Management Lucknow,Lucknow,Uttar Pradesh,63.94,6.94,62.69,82.57,12.92,43.35,51,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-18704.pdf,
2016,Overall,IR17-I-2-1-333,"Indian Institute of Science Education & Research, Mohali",Mohali,Punjab,55.38,17.55,62.99,80.48,7.52,43.27,52,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-333.pdf,
2016,Overall,IR17-I-1-18632,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,40.04,34.27,67.12,67.08,7.88,43.21,53,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-18632.pdf,
2016,Overall,IR17-I-2-1-2814248400,Panjab University,Chandigarh,Chandigarh,36.7,40.79,66.18,47.4,18.99,43.13,54,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-2814248400.pdf,
2016,Overall,IR17-I-2-1-596,S.R.M Institute of Science and Technology,Chennai,Tamil Nadu,45.8,25.07,64.33,78.65,10.8,43.07,55,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-596.pdf,
2016,Overall,IR17-I-1-1-249,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,69.46,11.63,51.78,70.33,13.45,43.06,56,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-1-1-249.pdf,
2016,Overall,IR17-I-2-1-457,Mysore University,Mysore,Karnataka,41.59,20.1,93.17,53.51,3.44,42.83,57,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-457.pdf,
2016,Overall,IR17-I-2-18693,"National Institute of Pharmaceutical Education and Research, Hyderabad",Hyderabad,Telangana,61.28,14.3,60.78,75.15,3.9,42.74,58,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18693.pdf,
2016,Overall,IR17-I-2-18424,Pondicherry University,Puducherry,Pondicherry,44.07,26.33,72.73,65.61,4.67,42.7,59,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-18424.pdf,
2016,Overall,IR17-I-2-1-697,Tamil Nadu Veterinary & Animal Sciences University,Chennai,Tamil Nadu,75.08,6.36,61.11,57.5,0.67,42.48,60,https://nirfcdn.azureedge.net/rankingpdf2017/IR17-I-2-1-697.pdf,
