year,category,band,institute_id,name,city,state
2016,University,101-150,,The Northcap University,Gurgaon,Haryana
2016,University,101-150,,The Rashtrasant Tukadoji Maharaj Nagpur University,Nagpur,Maharashtra
2016,University,101-150,,University of Petroleum and Energy Studies,Dehradun,Uttarakhand
2016,University,101-150,,Utkal University,Bhubaneswar,Odisha
2016,University,101-150,,Vikram University,Ujjain,Madhya Pradesh
2016,University,101-150,,Vinayaka Mission`s Research Foundation,Salem,Tamil Nadu
2016,University,101-150,,Vinoba Bhave University,Hazaribagh,Jharkhand
2016,University,101-150,,Yenepoya University,Mangalore,Karnataka
2016,University,151-200,,AISECT University,Bhopal,Madhya Pradesh
2016,University,151-200,,Assam Don Bosco University,Azara,Assam
2016,University,151-200,,Berhampur University,Berhampur,Odisha
2016,University,151-200,,Central University of Himachal Pradesh,Dharamashala,Himachal Pradesh
2016,University,151-200,,Central University of Jammu,Jammu,Jammu & Kashmir
2016,University,151-200,,Central University of Karnataka,Gulbarga,Karnataka
2016,University,151-200,,Central University of Orissa,Koraput,Odisha
2016,University,151-200,,Central University of South Bihar,Patna,Bihar
2016,University,151-200,,Central University of Tamil Nadu,Tiruvarur,Tamil Nadu
2016,University,151-200,,Centurion  University  of Technolgy and Management,Paralakhemundi,Odisha
2016,University,151-200,,Chaudhary Devi Lal University Sirsa,Sirsa,Haryana
2016,University,151-200,,Christ University,Bengaluru,Karnataka
2016,University,151-200,,Deen Bandhu Chhotu Ram University of Sciences & Technology,Murthal,Haryana
2016,University,151-200,,Deen Dayal Upadhyay Gorakhpur University,Gorakhpur,Uttar Pradesh
2016,University,151-200,,Desh Bhagat University-Gobindgarh,Gobindgarh,Punjab
2016,University,151-200,,Dr. B. R. Ambedkar University,Etcherla,Andhra Pradesh
2016,University,151-200,,Dr. C.V. Raman University,Bilaspur,Chhattisgarh
2016,University,151-200,,Dravidian University,Kuppam,Andhra Pradesh
2016,University,151-200,,G L A University,Mathura,Uttar Pradesh
2016,University,151-200,,Ganpat University,Ganpat Vidyanagar,Gujarat
2016,University,151-200,,Guru Ghasidas Vishwavidyalaya,Bilaspur,Chhattisgarh
2016,University,151-200,,Hemwati Nandan Bahuguna Garhwal University,Garhwal,Uttarakhand
2016,University,151-200,,Hindustan Institute of Technology  and Science,Chennai,Tamil Nadu
2016,University,151-200,,IIS University,Jaipur,Rajasthan
2016,University,151-200,,Jain Vishva Bharati Institute,Ladnun,Rajasthan
2016,University,151-200,,Krishna University,Machllipatanam,Andhra Pradesh
2016,University,151-200,,Lingaya`s University,Faridabad,Haryana
2016,University,151-200,,Maharaja Sayajirao University of Baroda,Vadodara,Gujarat
2016,University,151-200,,Makhanlal Chaturvedi National University of Journalism and Communication,Bhopal,Madhya Pradesh
2016,University,151-200,,Manav Rachna International Uniersity,Faridabad,Haryana
2016,University,151-200,,Manipal University,Jaipur,Rajasthan
2016,University,151-200,,Noorul Islam Centre for Higher Education,Kanyakumari,Tamil Nadu
2016,University,151-200,,North Eastern Regional Institute of Science & Technology,Itanagar,Arunachal Pradesh
2016,University,151-200,,Pandit Deendayal Petroleum University,Gandhinagar,Gujarat
2016,University,151-200,,Rabindra Bharati University,Kolkata,West Bengal
2016,University,151-200,,RGUKT- RK Valley,Idupulapaya,Andhra Pradesh
2016,University,151-200,,"Sam Higginbottom Institute of Agriculture, Technology & Sciences",Allahabad,Uttar Pradesh
2016,University,151-200,,Sant Gadge Baba Amravati University,Amaravati,Maharashtra
2016,University,151-200,,Sharda University,Greater Noida,Uttar Pradesh
2016,University,151-200,,Sikkim University,Gangtok,Sikkim
2016,University,151-200,,Sir Padmapat Singhania University,Udaipur,Rajasthan
2016,University,151-200,,Swami Ramanand Teerth Marathwada University,Nanded,Maharashtra
2016,University,151-200,,Teerthanker Mahaveer University,Moradabad,Uttar Pradesh
2016,University,151-200,,The Indira Gandhi National Tribal University,Amarkantak,Madhya Pradesh
2016,University,151-200,,The LNM Institute of Information Technology,Jaipur,Rajasthan
2016,University,151-200,,Tripura University,Agartala,Tripura
2016,University,151-200,,Uka Tarsadia University,Bardoli,Gujarat
2016,University,151-200,,University of Kota,Kota,Rajasthan
2016,University,151-200,,Univesity of Gour Banga,Malda,West Bengal
2016,University,151-200,,Yogi Vemana University,Kadapa,Andhra Pradesh
2017,Engineering,101-150,,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,Gwalior,Madhya Pradesh
2017,Engineering,101-150,,AU College of Engineering (Autonomous),Visakhapatnam,Andhra Pradesh
2017,Engineering,101-150,,Banasthali Vidyapith,Banasthali,Rajasthan
2017,Engineering,101-150,,Bannari Amman Institute of Technology,Sathyamangalam,Tamil Nadu
2017,Engineering,101-150,,Bharatiya Vidya Bhavans Sardar Patel Institute of Technology,Mumbai,Maharashtra
2017,Engineering,101-150,,BNM Institute of Technology,Bengaluru,Karnataka
2017,Engineering,101-150,,Cochin University of Science and Technology,Cochin,Kerala
2017,Engineering,101-150,,CVR College of Engineering,Ibrahimpatan,Telangana
2017,Engineering,101-150,,Dayananda Sagar College of Engineering,Bengaluru,Karnataka
2017,Engineering,101-150,,Defence Institute of Advanced Technology,"Khadakwasala, Pune",Maharashtra
2017,Engineering,101-150,,Dr. B R Ambedkar National Institute of Technology,Jalandhar,Punjab
2017,Engineering,101-150,,Dr. Mahalingam College of Engineering and Technology,Pollachi,Tamil Nadu
2017,Engineering,101-150,,Gandhi Institute for Technological Advancement,Bhubaneswar,Odisha
2017,Engineering,101-150,,Ganeshi Lal Bajaj Institute of Technology and Management,Greater Noida,Uttar Pradesh
2017,Engineering,101-150,,Gayatri Vidya Parishad College of Engineering,Visakhapatnam,Andhra Pradesh
2017,Engineering,101-150,,Government College of Technology,Coimbatore,Tamil Nadu
2017,Engineering,101-150,,Heritage Institute of Technology,Kolkata,West Bengal
2017,Engineering,101-150,,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram",Chennai,Tamil Nadu
2017,Engineering,101-150,,Institute of Engineering & Management,Kolkata,West Bengal
2017,Engineering,101-150,,Jawaharlal Nehru Technological University,Kakinada,Andhra Pradesh
2017,Engineering,101-150,,Jawaharlal Nehru Technological University,Anantapur,Andhra Pradesh
2017,Engineering,101-150,,Kamaraj College of Engineering & Technology,Virudhunagar,Tamil Nadu
2017,Engineering,101-150,,"Maharashtra Academy of Engineering and Educational Research, MIT College of Engineering",Pune,Maharashtra
2017,Engineering,101-150,,Narula Institute of Technology,Kolkata,West Bengal
2017,Engineering,101-150,,National Institute of Technology Agartala,Agratala,Tripura
2017,Engineering,101-150,,National Institute of Technology Goa,Ponda,Goa
2017,Engineering,101-150,,National Institute of Technology Jamshedpur,Jamshedpur,Jharkhand
2017,Engineering,101-150,,National Institute of Technology Patna,Patna,Bihar
2017,Engineering,101-150,,National Institute of Technology Raipur,Raipur,Chhattisgarh
2017,Engineering,101-150,,NITTE Meenakshi Institute of Technology,Bengaluru,Karnataka
2017,Engineering,101-150,,R.M.D. Engineering College,Kavaraipettai,Tamil Nadu
2017,Engineering,101-150,,Rajalakshmi Engineering College Engineering & Technology,Chennai,Tamil Nadu
2017,Engineering,101-150,,Sardar Patel College of Engineering,Mumbai,Maharashtra
2017,Engineering,101-150,,"School of Engineering, Cochin University of Science and Technology",Cochin,Kerala
2017,Engineering,101-150,,SCTR`s Pune Institute of Computer Technology,Pune,Maharashtra
2017,Engineering,101-150,,Shri Mata Vaishno Devi University,Katra,Jammu & Kashmir
2017,Engineering,101-150,,Shri Vishnu Engineering College for Women,Bhimavaram,Andhra Pradesh
2017,Engineering,101-150,,Sona College of Technology,Salem,Tamil Nadu
2017,Engineering,101-150,,Sri Jayachamarajendra College of Engineering,Mysore,Karnataka
2017,Engineering,101-150,,Sri Krishna College of Engineering and Technology,Coimbatore,Tamil Nadu
2017,Engineering,101-150,,Sri Ramakrishna Engineering College,Coimbatore,Tamil Nadu
2017,Engineering,101-150,,The National Institute of Engineering,Mysore,Karnataka
2017,Engineering,101-150,,TKM College of Engineering,Kollam,Kerala
2017,Engineering,101-150,,University Institute of Engineering and Technology,Chandigarh,Chandigarh
2017,Engineering,101-150,,Vasavi College of Engineering,Hyderabad,Telangana
2017,Engineering,101-150,,Veermata Jijabai Technological Institute,Mumbai,Maharashtra
2017,Engineering,101-150,,Velagapudi Ramakrishna Siddhartha Engineering College,Vijayawada,Andhra Pradesh
2017,Engineering,101-150,,VNR Vignana Jyothi Institute of Engineering & Technology,Hyderabad,Telangana
2017,Engineering,101-150,,Walchand College of Engineering,Sangli,Maharashtra
2017,Engineering,101-150,,Yeshwantrao Chavan College of Engineering,Nagpur,Maharashtra
2017,Engineering,101-150,,YMCA University of Science & Tech (Formerely YMCA Institute of Engineering),Faridabad,Haryana
2017,Engineering,151-200,,ABES Engineering College,Ghaziabad,Uttar Pradesh
2017,Engineering,151-200,,Academy of Technology,Hooghly,West Bengal
2017,Engineering,151-200,,All India Shri Shivaji Memorial Society`s College of Engineering,Pune,Maharashtra
2017,Engineering,151-200,,Annamalai University,Annamalainagar,Tamil Nadu
2017,Engineering,151-200,,B V V Sangha`s Basaveshwar Engineering College,Bagalkot,Karnataka
2017,Engineering,151-200,,Bhilai Institute of Technology,Durg,Chhattisgarh
2017,Engineering,151-200,,Birla Vishvakarma Mahavidyalaya,Vallabh Vidyanagar,Gujarat
2017,Engineering,151-200,,Easwari Engineering College,Chennai,Tamil Nadu
2017,Engineering,151-200,,Fr. C. Rodrigues Institute of Technology,Navi Mumbai,Maharashtra
2017,Engineering,151-200,,Fr. Conceicao Rodrigues College of Engineering,Mumbai,Maharashtra
2017,Engineering,151-200,,Francis Xavier Engineering College,Tirunelveli,Tamil Nadu
2017,Engineering,151-200,,GMR Institute of Technology,Rajam,Andhra Pradesh
2017,Engineering,151-200,,Gokaraju Rangaraju Institute of Engineering & Technology,Hyderabad,Telangana
2017,Engineering,151-200,,Haldia Institute of Technology,Haldia,West Bengal
2017,Engineering,151-200,,Institute of Aeronautical Engineering,Hyderabad,Telangana
2017,Engineering,151-200,,JNTUA College of Engineering,Anantapur,Andhra Pradesh
2017,Engineering,151-200,,JNTUH College of Engineering,Hyderabad,Telangana
2017,Engineering,151-200,,JSS Academy of Technical Education,Bengaluru,Karnataka
2017,Engineering,151-200,,K S R College of Engineering,Tiruchengode,Tamil Nadu
2017,Engineering,151-200,,K.L.S. Gogte Institute of Technology,Belgaum,Karnataka
2017,Engineering,151-200,,Kakatiya Institute of Technology & Science,Warangal,Telangana
2017,Engineering,151-200,,Kasegaon Education Society`s Rajarambapu Institute of Technology,Islampur,Maharashtra
2017,Engineering,151-200,,KIET Group of Institutions,Ghaziabad,Uttar Pradesh
2017,Engineering,151-200,,Kurukshetra University,Kurukshetra,Haryana
2017,Engineering,151-200,,M.G.R. Educational and Research Institute,Chennai,Tamil Nadu
2017,Engineering,151-200,,Maharaja Surajmal Institute of Technology,New Delhi,Delhi
2017,Engineering,151-200,,Maharishi Markandeshwar University,Ambala,Haryana
2017,Engineering,151-200,,Maharshi Karve Stree Shikshan Samstha`s Cummins College of Engineering for Women,Pune,Maharashtra
2017,Engineering,151-200,,Mahatma Gandhi Institute of Technology,Hyderabad,Telangana
2017,Engineering,151-200,,MLR Institute of Technology,Hyderabad,Telangana
2017,Engineering,151-200,,National Engineering College,Kovilpatti,Tamil Nadu
2017,Engineering,151-200,,National Institute of Science & Technology,Berhampur,Odisha
2017,Engineering,151-200,,National Institute of Technology Nagaland,Dimapur,Nagaland
2017,Engineering,151-200,,North Eastern Regional Institute of Science & Technology,Itanagar,Arunachal Pradesh
2017,Engineering,151-200,,Padmasri Dr. B.V. Raju Institute of Technology,Medak,Telangana
2017,Engineering,151-200,,Pimpri Chinchwad College of Engineering,Pune,Maharashtra
2017,Engineering,151-200,,Pravara Rural Engineering College,Loni,Maharashtra
2017,Engineering,151-200,,R.V.R. & J.C. College of Engineering,Guntur,Andhra Pradesh
2017,Engineering,151-200,,Sree Vidyanikethan Engineering College,A.Rangampet,Andhra Pradesh
2017,Engineering,151-200,,Sri Krishna College of Technology,Coimbatore,Tamil Nadu
2017,Engineering,151-200,,Sri Sai Ram Institute of Technology,Chennai,Tamil Nadu
2017,Engineering,151-200,,University of Petroleum and Energy Studies,Dehradun,Uttarakhand
2017,Engineering,151-200,,Vardhaman College of Engineering,Hyderabad,Telangana
2017,Engineering,151-200,,Veer Surendra Sai University of Technology,Burla,Odisha
2017,Engineering,151-200,,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College,Morai,Tamil Nadu
2017,Engineering,151-200,,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College,Morai,Tamil Nadu
2017,Engineering,151-200,,Velammal Engineering College,Chennai,Tamil Nadu
2017,Engineering,151-200,,Vishwakarma Institute of Technology,Pune,Maharashtra
2017,Engineering,151-200,,Walchand Institute of Technology,Solapur,Maharashtra
2017,Overall,101-150,,Alagappa University,Karaikudi,Tamil Nadu
2017,Overall,101-150,,Assam University,Silchar,Assam
2017,Overall,101-150,,B.M.S. College of Engineering,Bengaluru,Karnataka
2017,Overall,101-150,,Bharathidasan University,Tiruchirappalli,Tamil Nadu
2017,Overall,101-150,,Bharati Vidyapeeth Deemed University College of Engineering,Pune,Maharashtra
2017,Overall,101-150,,Cochin University of Science and Technology,Cochin,Kerala
2017,Overall,101-150,,Dayalbagh Educational Institute,Agra,Uttar Pradesh
2017,Overall,101-150,,Dibrugarh University,Dibrugarh,Assam
2017,Overall,101-150,,G. H. Raisoni College of Engineering,Nagpur,Maharashtra
2017,Overall,101-150,,Gandhi Institute of Technology and Management,Visakhapatnam,Andhra Pradesh
2017,Overall,101-150,,Goa University,Goa,Goa
2017,Overall,101-150,,Guru Gobind Singh Indraprastha University,New Delhi,Delhi
2017,Overall,101-150,,Guru Nanak Dev University,Amritsar,Punjab
2017,Overall,101-150,,Indian Institute of Management Indore,Indore,Madhya Pradesh
2017,Overall,101-150,,Indian Institute of Management Raipur,Raipur,Chhattisgarh
2017,Overall,101-150,,Indian Institute of Management Ranchi,Ranchi,Jharkhand
2017,Overall,101-150,,Indian Institute of Science Education & Research,Thiruvananthapuram,Kerala
2017,Overall,101-150,,Jaypee Institute of Information Technology,Noida,Uttar Pradesh
2017,Overall,101-150,,Jaypee University of Information Technology,Solan,Himachal Pradesh
2017,Overall,101-150,,Kalyani University,Kalyani,West Bengal
2017,Overall,101-150,,Karpagam Academy of Higher Education,Coimbatore,Tamil Nadu
2017,Overall,101-150,,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu
2017,Overall,101-150,,Madurai Kamraj University,Madurai,Tamil Nadu
2017,Overall,101-150,,Mahatma Gandhi Unversity,Kottayam,Kerala
2017,Overall,101-150,,Meenakshi Academy of Higher Education and Research,Chennai,Tamil Nadu
2017,Overall,101-150,,Motilal Nehru National Institute of Technology,Allahabad,Uttar Pradesh
2017,Overall,101-150,,National Institute of Technology Durgapur,Durgapur,West Bengal
2017,Overall,101-150,,National Institute of Technology Hamirpur,Hamirpur,Himachal Pradesh
2017,Overall,101-150,,National Institute of Technology Manipur,Manipur,Manipur
2017,Overall,101-150,,Nirma University,Ahmedabad,Gujarat
2017,Overall,101-150,,NITTE University,Mangalore,Karnataka
2017,Overall,101-150,,Periyar University,Salem,Tamil Nadu
2017,Overall,101-150,,PES University,Bengaluru,Karnataka
2017,Overall,101-150,,Rajasthan University,Jaipur,Rajasthan
2017,Overall,101-150,,Rajasthan University of Veterinary & Animal Sciences,Bikaner,Rajasthan
2017,Overall,101-150,,Rajiv Gandhi University,Itanagar,Arunachal Pradesh
2017,Overall,101-150,,Sardar Vallabhbhai National Institute of Technology,Surat,Gujarat
2017,Overall,101-150,,Shri Ramdeobaba College of Engineering and Management,Nagpur,Maharashtra
2017,Overall,101-150,,Sri Balaji Vidyapeeth Mahatma Gandhi Medical College Campus,Puducherry,Puducherry
2017,Overall,101-150,,Sri Krishnadevaraya University,Anantapur,Andhra Pradesh
2017,Overall,101-150,,Sri Sathya Sai Institute of Higher Learning,Anantapur,Andhra Pradesh
2017,Overall,101-150,,Sri Venkateswara Veterinary University,Tirupati,Andhra Pradesh
2017,Overall,101-150,,The Gandhigram Rural Institute,Gandhigram,Tamil Nadu
2017,Overall,101-150,,Thiagarajar College of Engineering,Madurai,Tamil Nadu
2017,Overall,101-150,,University of Allahabad,Allahabad,Uttar Pradesh
2017,Overall,101-150,,University of Jammu,Jammu Tawi,Jammu & Kashmir
2017,Overall,101-150,,University of Kashmir,Srinagar,Jammu & Kashmir
2017,Overall,101-150,,Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology,Chennai,Tamil Nadu
2017,Overall,101-150,,Vidyasagar University,Medinipur,West Bengal
