year,category,band,institute_id,name,city,state
2016,Engineering,,,Guru Nanak Institute of Technology,Kolkata,West Bengal
2016,Engineering,,,Guru Nanak Institute of Technology,Ibrahimpatnam,Telangana
2016,Engineering,,,Guru Nanak Institutions  Technical Campus,"Ibrahimpatnam,",Telangana
2016,Engineering,,,Gyan Sagar Foundation Group of Institutions,Guwahati,Assam
2016,Engineering,,,H.K.E. Society's P.D.A. Engineering College,Dist. Gulbarga,Karnataka
2016,Engineering,,,H.V.P.Mandal's College of Engineering & Technology,Amravati,Maharashtra
2016,Engineering,,,HAJI SHEIK ISMAIL ENGINEERING COLLEGE,Esanoor,Tamil Nadu
2016,Engineering,,,Haldia Institute of Technology,Haldia,West Bengal
2016,Engineering,,,Heritage Institute of Technology,Kolkata,West Bengal
2016,Engineering,,,Hindustan College of Science & Technology,Farah,Uttar Pradesh
2016,Engineering,,,Hindustan Institute of Technology  and Science (Hits),Chennai,Tamil Nadu
2016,Engineering,,,Hindusthan College of Engineering and Technology,Coimbatore,Tamil Nadu
2016,Engineering,,,Hirasugar Instiute of Technology,Nidasoshi,Karnataka
2016,Engineering,,,Hi-Tech College of Engineering,Bhubaneswar,Odisha
2016,Engineering,,,Hi-Tech Institute of Technology,Aurangabad,Maharashtra
2016,Engineering,,,Hitkarni College of Engineering & Technology,Jabalpur,Madhya Pradesh
2016,Engineering,,,Hjd Institute of Technical Education and Reserch,Kera,Gujarat
2016,Engineering,,,Hke's Sln College of Engineering,Raichur,Karnataka
2016,Engineering,,,I.T.S Engineering College,Greater Noida,Uttar Pradesh
2016,Engineering,,,Ifet College of Engineering,Villupuram,Tamil Nadu
2016,Engineering,,,Iimt College of Engineering,Greater Noida,Uttar Pradesh
2016,Engineering,,,Ims Engineering College,Ghaziabad,Uttar Pradesh
2016,Engineering,,,Inderprastha Engineering College,Ghaziabad,Uttar Pradesh
2016,Engineering,,,"Indian Institute of Engineering Science and Technology, Shibpur",Howrah,West Bengal
2016,Engineering,,,"Indian Institute of Information Technology, Design & Manufacturing (IIITD&M) Kancheepuram",Chennai,Tamil Nadu
2016,Engineering,,,Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala
2016,Engineering,,,"Indian Institute of Technology (Banaras Hindu University), Varanasi",Varanasi,Uttar Pradesh
2016,Engineering,,,Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand
2016,Engineering,,,Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha
2016,Engineering,,,Indian Institute of Technology Bombay,Mumbai,Maharashtra
2016,Engineering,,,Indian Institute of Technology Delhi,New Delhi,Delhi
2016,Engineering,,,Indian Institute of Technology Gandhinagar,Ahmedabad,Gujarat
2016,Engineering,,,Indian Institute of Technology Guwahati,Guwahati,Assam
2016,Engineering,,,Indian Institute of Technology Hyderabad,Hyderabad,Telangana
2016,Engineering,,,Indian Institute of Technology Indore,Indore,Madhya Pradesh
2016,Engineering,,,Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan
2016,Engineering,,,Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh
2016,Engineering,,,Indian Institute of Technology Kharagpur,Kharagpur,West Bengal
2016,Engineering,,,Indian Institute of Technology Madras,Chennai,Tamil Nadu
2016,Engineering,,,Indian Institute of Technology Mandi,Mandi,Himachal Pradesh
2016,Engineering,,,Indian Institute of Technology Patna,Patna,Bihar
2016,Engineering,,,Indian Institute of Technology Roorkee,Roorkee,Uttarakhand
2016,Engineering,,,Indian Institute of Technology Ropar,Rupnagar,Punjab
2016,Engineering,,,Indian Naval Academy,Ezhimala,Kerala
2016,Engineering,,,INDO AMERICAN INSTITUTIONS - TECHNICAL CAMPUS,Vishakhapatnam,Andhra Pradesh
2016,Engineering,,,Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi
2016,Engineering,,,Institute of Advanced Studies In Education -Churu,Churu,Rajasthan
2016,Engineering,,,Institute of Aeronautical Engineering,Hyderabad,Telangana
2016,Engineering,,,Institute of Chemical Technology,Mumbai,Maharashtra
2016,Engineering,,,Institute of Engineering & Management,Kolkata,West Bengal
2016,Engineering,,,Institute of Engineering and Technology,P.O. Mianpur,Punjab
2016,Engineering,,,INSTITUTE OF FOOD AND DAIRY TECHNOLOGY,Chennai,Tamil Nadu
2016,Engineering,,,Institute of Road and Transport Technology,Erode,Tamil Nadu
2016,Engineering,,,Integral University,Lucknow,Uttar Pradesh
2016,Engineering,,,International Institute of Information Technology,Hyderabad,Telangana
2016,Engineering,,,INTERNATIONAL INSTITUTE OF INFORMATION TECHNOLOGY (IIT),Pune,Maharashtra
2016,Engineering,,,International Institute of Information Technology Bhubaneswar,Bhubaneswar,Odisha
2016,Engineering,,,"Ips Academy, Institute of Engineering & Science, Indore (Mp)",Indore,Madhya Pradesh
2016,Engineering,,,ITM UNIVERSITY - GWALIOR (SCHOOL OF ENGINEERING & TECHNOLOGY),Gwalior,Madhya Pradesh
2016,Engineering,,,J.T. Mahajan College of Engineering,Faizpur,Maharashtra
2016,Engineering,,,Jadavpur University,Kolkata,West Bengal
2016,Engineering,,,Jagan Nath Gupta Institute of Engineering and Technology,Jaipur,Rajasthan
2016,Engineering,,,Jagannath Institute for Technology and Management,Paralakhemundi,Odisha
2016,Engineering,,,Jagan's College of Engineering and Technology,Nellore,Andhra Pradesh
2016,Engineering,,,Jai Narain College of Technology,Bhopal,Madhya Pradesh
2016,Engineering,,,Jai Narain College of Technology & Science,Bhopal,Madhya Pradesh
2016,Engineering,,,Jaibharath College of Management & Engineering Technology,Perumbavoor,Kerala
2016,Engineering,,,Jamia Hamdard,New Delhi,Delhi
2016,Engineering,,,Jamia Millia Islamia,New Delhi,Delhi
2016,Engineering,,,Jawahar Engineering College,Chennai,Tamil Nadu
2016,Engineering,,,Jawaharlal College of Engineering and Technology,Palghat,Kerala
2016,Engineering,,,Jawaharlal Darda Institute of Engineering & Technology,Yavatmal,Maharashtra
2016,Engineering,,,"Jawaharlal Institute of Technology, Borawan",Khargone,Madhya Pradesh
2016,Engineering,,,Jawaharlal Nehru Technological University,Hyderabad,Telangana
2016,Engineering,,,Jawaharlal Nehru Technological University,Kakinada,Andhra Pradesh
2016,Engineering,,,Jawaharlal Nehru Technological University,Anantapur,Andhra Pradesh
2016,Engineering,,,Jay Shriram Group of Institutions,Tirupur,Tamil Nadu
2016,Engineering,,,Jaya Engineering College,Chennai,Tamil Nadu
2016,Engineering,,,Jaya Institute of Technology,Thiruvallur,Tamil Nadu
2016,Engineering,,,Jaya Sakthi Engineering College,Chennai,Tamil Nadu
2016,Engineering,,,Jaypee Institute of Information Technology,Noida,Uttar Pradesh
2016,Engineering,,,Jaypee University of Engineering & Technology,Raghogarh,Madhya Pradesh
2016,Engineering,,,Jaypee University of Information Technology-Solan,Solan,Himachal Pradesh
2016,Engineering,,,JEPPIAAR INSTITUTE OF TECHNOLOGY,Kunnam,Tamil Nadu
2016,Engineering,,,Jerusalem College of Engineering,Chennai,Tamil Nadu
2016,Engineering,,,Jis College of Engineering,Kalyani,West Bengal
2016,Engineering,,,Jk Lakshmipat University,Jaipur,Rajasthan
2016,Engineering,,,Jnafau-School of Planning and Architecture,Hyderabad,Telangana
2016,Engineering,,,JNTUA College of Engineering,Anantapur,Andhra Pradesh
2016,Engineering,,,Jntua College of Engineering Pulivendula,Pulivendula,Andhra Pradesh
2016,Engineering,,,JNTUH College of Engineering Hyderabad,Hyderabad,Telangana
2016,Engineering,,,"Jntuk University College of Engineering,Vizianagaram",Vizianagaram,Andhra Pradesh
2016,Engineering,,,"Jogaiah Institute of Technology & Sciences, College of Engineering",Kalagampudi,Andhra Pradesh
2016,Engineering,,,JSS Academy of Technical Education,Bengaluru,Karnataka
2016,Engineering,,,JYOTHY INSTITUTE OF TECHNOLOGY,Bengaluru,Karnataka
2016,Engineering,,,K K COLLEGE OF ENGINEERING & MANAGEMENT,Dhanbad,Jharkhand
2016,Engineering,,,K L S Institute of Engineering & Technology,Bijnor,Uttar Pradesh
2016,Engineering,,,K M M Institute of Technology & Science,Tirupati,Andhra Pradesh
2016,Engineering,,,K S R College of Engineering,Tiruchengode,Tamil Nadu
2016,Engineering,,,K. D. K. College of Engineering,Nagpur,Maharashtra
2016,Engineering,,,K. J. Somaiya College of Engineering,Mumbai,Maharashtra
2016,Engineering,,,K. K. Wagh Institute of Engineering Education & Research,Nashik,Maharashtra
2016,Engineering,,,K. Ramakrishnan College of Engineering,Samayapuram,Tamil Nadu
2016,Engineering,,,K.J. Somaiya Institute of Engineering & Information Technology,Mumbai,Maharashtra
2016,Engineering,,,K.L.E.Institute of Technology,Hubli,Karnataka
2016,Engineering,,,K.L.N. College of Information Technology,Madurai,Tamil Nadu
2016,Engineering,,,K.L.N.College of Engineering,Pottapalayam,Tamil Nadu
2016,Engineering,,,K.L.S. Gogte Institute of Technology,Belgaum,Karnataka
2016,Engineering,,,K.S. School of Engineering and Management,Bengaluru,Karnataka
2016,Engineering,,,K.S.R.M. College of Engineering,Kadapa,Andhra Pradesh
2016,Engineering,,,K.S.Rangasamy College of Technology,Tiruchengode,Tamil Nadu
2016,Engineering,,,Kakatiya Institute of Technology & Science,Warangal,Telangana
2016,Engineering,,,Kalasalingam Institute of Technology,Srivilliputtur,Tamil Nadu
2016,Engineering,,,Kalinga Institute of Industrial Technology,Bhubneshwar,Odisha
2016,Engineering,,,Kallam Haranadhareddy Institute of Technology,Guntur,Andhra Pradesh
2016,Engineering,,,Kalyani Government Engineering College,Kalyani,West Bengal
2016,Engineering,,,Kamala Institute of Technology &  Science,Karimnagar,Telangana
2016,Engineering,,,Kamaraj College of Engineering & Technology,Virudhunagar,Tamil Nadu
2016,Engineering,,,Kandula Lakshumma Memorial College of Engineering for Women,Kadapa,Andhra Pradesh
2016,Engineering,,,Kandula Obula Reddy Memorial College of Engineering,Kadapa,Andhra Pradesh
2016,Engineering,,,Kanpur Institute of Technology,Kanpur,Uttar Pradesh
2016,Engineering,,,"Karmaveer Bhaurao Patil College of Engineering, Satara",Satara,Maharashtra
2016,Engineering,,,"Karmayogi Engineering College, Shelve, Pandharpur.",Shelve,Maharashtra
2016,Engineering,,,Karpagam Academy of Higher Education,Coimbatore,Tamil Nadu
2016,Engineering,,,Karpagam College of Engineering,Coimbatore,Tamil Nadu
2016,Engineering,,,Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu
2016,Engineering,,,Kasegaon Education Societys Rajarambapu Institute of Technology,Islampur,Maharashtra
2016,Engineering,,,Kathir College of Engineering,Neelambur,Tamil Nadu
2016,Engineering,,,Kavikulguru Institute of Technology and Science,Ramtek,Maharashtra
2016,Engineering,,,Kcg College of Technology,Chennai,Tamil Nadu
2016,Engineering,,,Kgisl Institute of Technology,Coimbatore,Tamil Nadu
2016,Engineering,,,Khandesh College Education Society's College of Engineering & Information Technology,Jalgaon,Maharashtra
2016,Engineering,,,KIET Group of Institutions,Ghaziabad- Meerut Road,Uttar Pradesh
2016,Engineering,,,Kings Engineering College,Sriperumbudur,Tamil Nadu
2016,Engineering,,,Kirodimal Institute of Technology,Raigarh,Chhattisgarh
2016,Engineering,,,Kits College of Engineering,Kolhapur,Maharashtra
2016,Engineering,,,Kkr & Ksr Institute of Technology and Sciences,Vinjanampadu,Andhra Pradesh
2016,Engineering,,,"Kle Dr. M. S. Sheshgiri College of Engineering and Technology, Belgaum",Belgaum,Karnataka
2016,Engineering,,,Kle's Kle College of Engineering and Technology,Chikodi,Karnataka
2016,Engineering,,,Kls Vishwanathrao Deshpande Rural Institute of Technology,Haliyal,Karnataka
2016,Engineering,,,Kmbb College of Engineering and Technology,Daleiput,Odisha
2016,Engineering,,,Kmea Engineering College,Ernakulam,Kerala
2016,Engineering,,,Knowledge Institute of Technology,Salem,Tamil Nadu
2016,Engineering,,,KNOWLEDGE INSTITUTE OF TECHNOLOGY AND ENGINEERING,Anand,Gujarat
2016,Engineering,,,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh
2016,Engineering,,,Kongu Engineering College,Perundurai,Tamil Nadu
2016,Engineering,,,Kongunadu College of Engineering and Technology,Tiruchirappalli,Tamil Nadu
2016,Engineering,,,Kottayam Institute of Technology and Science,Kottayam,Kerala
2016,Engineering,,,Kpr Institute of Engineering and Technology,Coimbatore,Tamil Nadu
2016,Engineering,,,Krishnaveni Engineering College for Women,Narasaraopet,Andhra Pradesh
2016,Engineering,,,Kumaraguru College of Technology,Coimbatore,Tamil Nadu
2016,Engineering,,,Kuppam Engineering College,Kuppam,Andhra Pradesh
2016,Engineering,,,Kurukshetra Institute of Technology & Management,Kurukshetra,Haryana
2016,Engineering,,,Kurukshetra University,Kurukshetra,Haryana
2016,Engineering,,,L. D. College of Engineering,Ahmedabad,Gujarat
2016,Engineering,,,Lakireddy Bali Reddy College of Engineering,Mylavaram,Andhra Pradesh
2016,Engineering,,,Lakshmi Narain College of Technology,Bhopal,Madhya Pradesh
2016,Engineering,,,Lakshmi Narain College of Technology  & Science,Bhopal,Madhya Pradesh
2016,Engineering,,,Lakshmi Narain College of Technology Excellence,Bhopal,Madhya Pradesh
2016,Engineering,,,Landmark Technical Campus,Amroha,Uttar Pradesh
2016,Engineering,,,Laqshya Institute of Technology & Sciences,Tanikella Village,Telangana
2016,Engineering,,,Laxminarayan Institute of Technology,Nagpur,Maharashtra
2016,Engineering,,,Lbs College of Engineering,Kasaragod,Kerala
2016,Engineering,,,Lbs Institute of Technology for Women,Thiruvananthapuram,Kerala
2016,Engineering,,,Lingayas Institute of Management and Technology,Vijayawada,Andhra Pradesh
2016,Engineering,,,Lingaya's University,Faridabad,Haryana
2016,Engineering,,,Lourdes Matha College of Science and Technology,Trivandrum,Kerala
2016,Engineering,,,Loyola Institute of Technology & Science,Thovalai,Tamil Nadu
2016,Engineering,,,M B E Society's College of Engineering Ambajogai,Ambajogai,Maharashtra
2016,Engineering,,,M S Engineering College,Bengaluru,Karnataka
2016,Engineering,,,M. S. Ramaiah Institute of Technology,Bengaluru,Karnataka
2016,Engineering,,,M.A.M. College of Engineering and Technology,Tiruchirappalli,Tamil Nadu
2016,Engineering,,,"M.G.M's College of Engineering ,Nanded",Nanded,Maharashtra
2016,Engineering,,,M.G.R. Educational and Research Institute,Chennai,Tamil Nadu
2016,Engineering,,,M.Kumarasamy College of Engineering,Karur,Tamil Nadu
2016,Engineering,,,M.S. Ramaiah University of Applied Sciences,Bengaluru,Karnataka
2016,Engineering,,,Maamallan Institute of Technology,Sriperumpudur,Tamil Nadu
2016,Engineering,,,Madan Mohan Malaviya University of Technology,Gorakhpur,Uttar Pradesh
2016,Engineering,,,Madanapalle Institute of Technology & Science,Chittoor Dist,Andhra Pradesh
2016,Engineering,,,Madhuben and Bhanubhai Patel Women Institute of Engg. for Studies and Research In Computer and Comm.Tech,New Vallabh Vidyanagar,Gujarat
2016,Engineering,,,Mahakavi Bharathiyar College of Engineering & Technology,Vasudevanallur,Tamil Nadu
2016,Engineering,,,Maharaj Vijayaram Gajapathi Raj College of Engineering,Vizianagaram,Andhra Pradesh
2016,Engineering,,,Maharaja Agrasen Institute of Technology,Delhi,Delhi
2016,Engineering,,,Maharaja Surajmal Institute of Technology,New Delhi,Delhi
2016,Engineering,,,"Maharashtra Academy of Engineering and Educational Research, MIT College of Engineering, Pune",Pune,Maharashtra
2016,Engineering,,,Maharashtra Institute of Technology,Aurangabad,Maharashtra
2016,Engineering,,,"Maharashtra Institute of Technology, Pune",Pune,Maharashtra
2016,Engineering,,,Maharishi Markandeshwar University,Ambala,Haryana
2016,Engineering,,,Maharshi Karve Stree Shikshan Samstha's Cummins College of Engineering for Women,Pune,Maharashtra
2016,Engineering,,,Mahatma Gandhi Institute of Technology,Hyderabad,Telangana
2016,Engineering,,,"Mahatma Gandhi Mission's ,Jawaharlal Nehru Engineering College",Aurangabad,Maharashtra
2016,Engineering,,,Mahaveer  Institute of Science & Technology,Hyderabad,Telangana
2016,Engineering,,,Mahavir Swami College of Engineering & Technology,Surat,Gujarat
2016,Engineering,,,Mahendra Engineering College,Namakkal,Tamil Nadu
2016,Engineering,,,Majhighariani Institute of Technology and Science,Rayagada,Odisha
2016,Engineering,,,Malabar College of  Engineering and Technology,Thrissur,Kerala
2016,Engineering,,,Malaviya National Institute of Technology Jaipur,Jaipur,Rajasthan
2016,Engineering,,,Malineni Lakshmaiah Engineering College,Kanumalla(Vill),Andhra Pradesh
2016,Engineering,,,Malla Reddy College of Engineering,Secunderabad,Telangana
2016,Engineering,,,Malla Reddy Institute of Technology & Science,Secunderabad,Telangana
2016,Engineering,,,Manav Rachna International Uniersity,Faridabad,Haryana
2016,Engineering,,,Mangalore Institute of Technology & Engineering,Mangalore,Karnataka
2016,Engineering,,,Manipal Institute of Technology,Manipal,Karnataka
2016,Engineering,,,Manipal University Jaipur,Jaipur,Rajasthan
2016,Engineering,,,Manoharbhai Patel Institute of Engineering & Technology,Gondia,Maharashtra
2016,Engineering,,,Mar Baselios Christian College of Engineering & Technology,Peermade,Kerala
2016,Engineering,,,Mar Baselios College of Engineering and Technology,Trivandrum,Kerala
2016,Engineering,,,Mar Baselios Institute of Technology and Science,Kothamangalam,Kerala
2016,Engineering,,,Marathwada Institute of Technology,Aurangabad,Maharashtra
2016,Engineering,,,Marathwada Mitra Mandal's College of Engineering,Pune,Maharashtra
2016,Engineering,,,Marathwada Mitra Mandal's Institute of Technology,Pune,Maharashtra
2016,Engineering,,,Marian Engineering College,Trivandrum,Kerala
2016,Engineering,,,"Matsyodari Shikshan Sanstha's College of Engineering and Technology, Jalna",Jalna,Maharashtra
2016,Engineering,,,Maulana Azad National Institute of Technology,Bhopal,Madhya Pradesh
